review_id,review_text,star_rating,true_label
1534,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1535,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
1536,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
1537,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
1538,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1539,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
1540,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1541,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
1542,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1543,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
1544,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1545,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1546,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1547,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
1548,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
1549,My delivery was delayed twice and customer support never fixed the shipping issue.,2,negative
1550,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1551,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
1552,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
1553,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
1554,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
1555,My delivery was delayed twice and customer support never fixed the shipping issue.,1,negative
1556,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
1557,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1558,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1559,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
1560,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",1,negative
1561,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1562,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1563,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
1564,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1565,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1566,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1567,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1568,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
1569,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
1570,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",4,positive
1571,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
1572,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
1573,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1574,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1575,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
1576,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
1577,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
1578,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1579,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
1580,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1581,"Way overpriced compared to JavaJoy, the price per bag keeps going up.",2,negative
1582,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
1583,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
1584,"The subscription price increase is ridiculous, too expensive to justify anymore.",2,negative
1585,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",4,positive
1586,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
1587,"Terrible shipping experience, the box arrived crushed and delivery was slow.",1,negative
1588,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1589,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1590,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
1591,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1592,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
1593,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
1594,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1595,"Shipping took almost two weeks and my order arrived late again, very frustrating.",1,negative
1596,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
1597,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1598,"Shipping took almost two weeks and my order arrived late again, very frustrating.",2,negative
1599,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,5,positive
1600,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
1601,"Terrible shipping experience, the box arrived crushed and delivery was slow.",2,negative
1602,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1603,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1604,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1605,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,4,positive
1606,"The flavor of the dark roast is incredible, rich and smooth every single morning.",5,positive
1607,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1608,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",5,positive
1609,BrewBox beans taste better than JavaJoy and the packaging is so cute and eco friendly.,5,positive
1610,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
1611,"The flavor of the dark roast is incredible, rich and smooth every single morning.",4,positive
1612,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1613,"The coffee is fine, average flavor, shipping was on time, price is what it is.",3,neutral
1614,"The price is too expensive for the amount of coffee you get, I may switch to JavaJoy.",2,negative
1615,"Amazing flavor and the packaging is beautiful, the resealable bags keep everything fresh.",5,positive
1616,"Love the taste, the espresso blend has wonderful flavor and always tastes fresh.",5,positive
1617,The packaging design is gorgeous and the flavor of the Ethiopia beans is outstanding.,4,positive
1618,"Fantastic flavor, way better than the RoastRivals subscription I used to have.",4,positive
1619,"The subscription price increase is ridiculous, too expensive to justify anymore.",1,negative
1620,"Decent beans, nothing special, the packaging is nice but the price is a bit high.",3,neutral
